108846
5159	9671	145
4604	4837	6
2300	8241	7
7224	1046	28
14211	308	29
4989	32	13
11856	9068	27
13009	5301	3
788	536	19
10606	4005	220
13955	274	13
8041	10626	25
4844	208	13
3344	6568	142
3949	384	43
12659	6349	6
5514	12414	129
359	1188	8
1451	8909	3
4477	4178	85
7803	6330	26
139	9486	75
5478	10015	39
3223	8472	123
4398	10215	6
9449	9689	48
5823	1934	74
229	12169	77
6107	1164	13
9073	4149	102
8237	7587	20
435	9740	10
84	11917	2
7616	6579	101
3691	1585	13
13366	2549	45
7546	382	48
4979	6878	35
8107	10000	6
10609	14252	8
133	2046	13
6257	3654	19
13973	4447	25
9833	1163	13
8890	9623	148
7230	10192	10
507	9573	137
9645	32	135
2002	141	43
6303	3688	6
3767	12189	15
12556	2883	200
2441	5906	1
12345	7641	6
11608	1368	19
1756	2635	9
9048	2385	109
12338	592	160
106	4345	38
6792	2016	47
2960	10484	7
3103	708	72
6056	2371	153
236	2518	63
8247	7635	95
7184	1087	29
3955	1313	31
5221	13293	48
11989	1361	28
6864	2485	27
4055	10741	50
5506	4468	15
9402	13461	17
2460	2112	14
1810	5834	26
477	3149	131
12556	382	13
4337	11484	6
9862	1771	82
2421	11376	34
190	11576	206
14441	206	7
13036	7459	47
2330	9576	6
3920	12152	25
629	534	13
601	9154	7
12029	54	8
10237	2123	17
7790	194	212
606	3602	116
3248	2006	17
6143	1098	26
12846	3	227
8207	11697	7
14162	3928	2
2128	10161	8
1515	13565	36
5874	6207	8
8300	11818	2
324	955	19
1210	2002	45
8609	8310	31
12954	117	5
6223	14279	101
8716	494	110
4939	5602	20
13094	4708	68
10491	2103	116
2993	7388	17
8656	7306	101
13227	1302	13
11548	2739	22
2026	5611	130
6716	10410	41
5181	3095	117
12522	1934	13
6164	2377	85
6539	3272	8
274	9282	15
1278	9144	9
7171	160	14
1040	1802	19
4810	2995	71
3437	2301	47
13382	2921	8
3177	5763	75
9242	7567	26
13487	10343	189
2066	4820	6
247	2003	29
4715	3041	77
1855	2460	2
5134	141	43
1937	9194	13
12712	13483	49
5958	62	25
3057	2165	6
4282	8572	26
437	8110	75
138	3232	42
7274	8005	13
13272	791	120
5638	10541	4
11354	1768	167
4104	5818	6
8359	13282	48
1671	6868	8
13988	299	104
1952	1128	47
10237	1127	30
138	13416	42
3571	32	48
666	7849	30
9094	307	25
2504	1241	75
2456	13419	15
7009	2474	143
2998	7183	7
13612	8804	22
138	5022	42
2614	8093	45
8156	119	29
3654	13105	31
7161	9099	84
931	13397	47
14376	1321	117
6105	2670	160
7413	5881	13
2269	7807	6
1080	10160	73
10439	958	26
4100	316	6
12738	5334	188
4710	1124	133
7672	9	4
138	7770	42
2754	12740	22
9341	1551	35
2281	3549	89
5554	4412	3
7809	1163	29
399	722	130
8127	2821	38
32	6183	15
2025	7017	32
3651	3236	76
848	4061	8
9610	22	43
495	11841	130
9234	3727	6
12458	1271	177
9250	3228	30
4158	4523	75
4873	1718	69
5901	14129	213
6622	1976	20
4369	11580	15
212	5658	92
4929	12203	230
3680	16	84
10528	3186	3
9681	4584	136
570	11721	75
3287	141	43
5542	4527	19
4546	6581	10
9104	146	7
4350	955	19
7792	13429	38
6289	6614	33
3154	2624	38
14421	62	25
7135	9	4
10638	160	14
6965	2209	8
2371	926	95
4024	10235	50
292	8956	26
106	8196	3
11508	3691	8
103	118	141
12217	2340	19
9401	10088	6
985	11222	42
2731	2438	154
910	10879	65
12703	6861	6
2400	8651	19
3143	7133	13
10085	1350	38
4731	1771	82
10174	985	9
1102	62	25
7103	138	177
12013	5382	10
1754	3110	40
4014	289	47
870	23	90
7524	5926	19
7510	2422	8
560	12535	117
1214	2759	172
3282	1929	169
12467	32	48
3269	7686	6
4793	7233	3
1658	13178	26
2001	828	27
7916	11679	3
10811	862	17
4718	550	30
1785	3779	13
2405	1587	117
8500	8361	218
1070	7118	8
13044	1271	75
10178	1904	6
7420	6448	64
1541	1442	12
159	12448	30
1162	3145	112
13699	1271	177
5189	9247	6
2809	11288	71
12919	5263	3
2448	206	7
570	11133	42
4825	10450	6
3319	7200	27
5364	3669	3
935	327	47
853	6831	152
7876	4994	160
3511	9307	211
12842	9405	19
7337	77	19
5796	658	31
1552	10058	139
8024	7440	137
5837	10208	8
251	6992	6
10257	784	8
2616	5434	197
10404	12372	199
10049	7930	20
4966	13140	22
6511	306	71
1001	160	198
3147	5240	6
8120	2316	8
2656	5524	3
2688	4693	8
1748	141	43
1330	808	89
2360	2728	66
269	2706	154
6106	6257	3
5860	2197	58
2981	3073	153
3709	7937	3
5813	32	133
11191	4873	167
10988	2494	21
1374	865	20
6374	11924	12
4539	5231	19
360	8759	66
3583	10878	76
255	5459	81
4381	7487	14
10424	5651	59
124	11684	42
12494	9	4
6865	5360	86
5370	227	13
2690	384	43
6933	2590	87
10026	1654	19
3433	6179	21
211	7139	9
7637	3934	20
13035	12507	136
11161	160	14
11369	480	75
319	12946	19
1992	14358	28
8612	1766	17
2210	3174	20
4169	12218	45
13262	393	17
570	2351	42
577	2700	9
10437	324	35
8127	6264	19
6265	5038	13
8367	6615	143
226	6355	15
2620	2892	3
9862	4007	17
1124	26	69
14249	2006	17
996	671	8
3273	10369	31
3485	1148	18
6241	7387	8
408	12492	6
7569	3946	31
11929	84	31
12588	9778	7
1034	5531	89
4714	13765	36
985	2634	9
310	3248	42
7520	5117	15
2212	5295	13
1012	7191	103
8148	7023	86
1653	8908	191
9777	6401	6
3098	1775	20
11758	3520	38
5096	1163	13
3214	5467	116
181	1031	18
5095	5189	47
4491	394	8
1472	5845	38
5765	2031	19
7478	2378	19
5376	5231	47
1083	7913	9
9503	12459	102
4539	5456	32
3204	1987	41
9180	5050	6
9334	540	39
11228	3218	38
9186	32	28
10980	7196	20
9157	8800	17
4854	9110	12
10782	1546	57
1395	5241	6
7149	4459	174
7571	5429	10
11749	30	5
1008	12348	111
846	10606	31
10184	12278	5
1681	2940	95
4468	892	30
1389	582	35
13988	4485	35
6352	3896	42
5344	7890	8
2566	2096	20
8643	5313	66
3517	6649	106
5912	10062	17
2946	949	8
14068	158	13
24	5613	116
5860	160	14
11137	5838	68
2755	3535	193
145	10462	8
7923	11599	40
10742	2282	157
7977	566	28
12134	6027	58
4998	13508	14
1884	1121	19
5755	62	25
1547	7996	6
593	5910	22
587	14063	89
11736	3261	12
2782	464	6
8286	14458	3
10477	429	3
14059	6654	45
5335	12749	28
5951	210	41
1447	5108	66
2700	2419	9
210	4412	9
8187	622	28
5328	4732	17
5206	12408	19
1326	10837	6
1566	2507	112
379	1509	38
2993	9610	3
6508	6800	28
3386	5698	47
5460	9576	2
6902	10977	175
1038	62	25
5074	567	31
11993	124	75
2964	1773	8
3646	7933	6
1196	1975	38
11120	1145	20
4682	11286	58
6919	2205	106
4640	570	41
1501	990	26
10324	3450	7
1262	14324	13
1508	2018	43
2778	9216	92
2457	1883	26
2361	92	17
5623	97	169
4508	975	101
4876	13917	43
7603	3193	27
13457	7467	13
9618	14152	203
6202	243	13
4752	32	48
10810	394	8
11737	63	6
8605	7221	6
10330	9046	229
7380	9119	101
10447	11448	102
9203	12460	86
812	1112	38
4972	4111	33
390	11861	19
8436	833	6
8548	7650	17
782	5720	8
11665	4720	71
437	11041	42
2868	3175	98
3300	9245	12
12553	466	31
412	10889	77
3049	90	34
1513	4552	64
6111	14318	4
5074	3325	26
347	8428	17
2164	575	19
9272	7066	85
7253	32	28
12508	4494	17
795	6851	82
886	5709	19
2810	8624	38
785	6181	31
8879	399	4
8694	8166	82
805	8572	26
1774	8727	13
4735	667	8
12876	13738	19
6762	4501	176
11804	226	37
14438	2410	13
212	11051	75
1155	13930	3
6001	4063	109
897	4003	32
11327	3183	89
4191	12942	17
3489	518	66
6444	3794	7
7693	4429	13
1965	7481	67
11506	939	8
12725	11097	151
6730	2410	13
11861	2031	19
4337	13629	15
11645	10822	116
13863	6728	63
268	13181	32
13622	9222	27
12196	1470	100
13001	5675	71
14363	117	5
2588	4563	212
5811	5999	130
622	937	169
8995	7307	27
4515	7702	3
10512	11160	212
2393	13669	13
6697	9748	8
9825	2759	172
900	14203	14
6375	13316	130
1340	6269	69
149	4650	6
9149	8121	223
13765	23	11
11266	9731	28
10509	13978	17
6854	5929	7
1317	2144	7
11073	4941	6
5491	13782	27
5728	879	228
12434	862	17
12744	7255	19
4151	1738	8
2968	8239	13
5898	13480	30
6615	9856	15
879	7096	71
6045	3154	27
118	8190	28
10176	6861	116
2945	13461	82
14399	761	6
9345	9503	58
11809	90	34
11782	3149	38
2822	13880	111
11	9587	130
6452	11136	101
12539	10252	43
2991	1388	76
11325	14156	24
12758	249	106
4358	13387	148
8943	12804	76
11132	1753	26
1177	13780	112
7102	540	66
2803	64	26
11561	268	86
3217	9408	133
251	163	107
9520	32	28
13343	117	4
14295	12859	92
387	43	106
6793	7125	143
7808	8643	136
867	11502	29
124	4605	42
8549	7066	8
2003	12828	7
9448	1366	94
1352	12368	6
9762	521	61
6049	7792	38
11205	141	43
272	4287	68
10413	13978	17
197	11941	30
6823	3485	86
46	1131	7
400	4905	51
4824	11833	28
3138	8304	121
7521	4121	183
8505	4	31
9906	2286	58
1364	10433	8
9243	10569	22
281	7408	69
1041	10162	30
11077	6737	101
1260	373	152
835	11757	8
13268	999	30
4334	5987	101
6154	410	86
4259	1163	3
2684	12451	12
3740	5693	8
11993	570	9
6747	2645	7
1815	2855	77
7370	1688	40
9517	8695	5
6985	2668	31
6302	62	25
2682	12037	3
1807	7454	113
4341	3335	13
236	5252	236
298	314	1
706	6930	89
4875	13990	54
14	9862	7
578	7047	10
3843	4900	27
367	2210	19
721	11	4
14384	290	6
6690	10325	8
3181	2556	89
1607	10406	97
3652	9199	3
10849	1665	85
4925	90	60
4827	2374	47
9040	2438	154
4104	11188	8
14468	2878	7
3287	251	3
7699	1285	32
3016	5852	76
11609	62	25
3172	871	17
3089	5686	8
7928	6421	196
2397	2242	17
2034	11525	231
3105	7780	17
6852	578	19
14479	342	26
6617	1943	26
8644	8255	7
4641	2006	17
656	866	106
2793	5600	85
6094	1062	19
6130	7018	148
268	12764	32
8172	7903	5
1087	3593	195
5601	1794	11
3365	2839	86
6392	3422	233
1259	13818	31
12004	2545	47
6410	9568	38
1629	13619	45
9475	6037	68
1750	3992	20
11052	6143	17
9497	32	48
7751	3051	17
11418	9593	3
13745	8331	47
2324	4967	8
1139	7934	20
7106	3165	20
12884	11031	186
11076	3999	22
11695	5026	8
14234	11824	15
1939	5943	9
4769	5759	3
5697	1321	117
4713	2054	4
9588	583	130
7639	4404	174
2878	6975	31
5883	4609	137
14043	11601	1
9992	1298	102
9336	3122	71
2845	2902	25
601	10658	130
710	1620	3
10715	1443	6
6777	160	198
3130	466	31
3181	12832	89
2362	10299	6
2141	7515	38
9726	2668	3
6546	746	6
8495	1022	157
4311	7958	17
9373	3336	6
4396	3426	66
4648	3420	13
12011	4298	47
6354	582	35
11391	1304	13
991	2722	72
2636	11081	7
13535	559	19
4169	6772	6
10030	7209	22
4528	12703	76
489	453	26
11226	1080	28
8449	12724	15
9341	5526	43
12892	8116	32
5330	12183	36
10247	12021	8
1703	4767	13
1099	13391	45
13792	2123	17
6454	12856	71
7156	521	95
11875	8210	8
5373	1547	92
9009	4856	7
6287	434	85
3896	331	135
3792	1374	52
960	4689	35
9725	12929	17
2638	2946	12
2397	10442	130
12434	32	28
14305	13028	5
13985	6982	15
7511	3683	68
5311	704	21
2327	3201	6
4	2451	2
5999	6734	8
6958	296	103
3184	4114	20
9470	62	25
13493	1415	17
4176	8247	176
3882	3920	4
8530	785	111
3218	1327	66
2684	32	48
3215	9399	43
1880	3127	8
14536	3962	71
2797	2620	154
6002	6166	6
4544	5809	12
9584	735	9
3181	11537	46
11293	421	15
7222	434	85
7691	6017	130
3185	160	51
615	12915	29
7294	32	28
5675	13015	38
2321	479	157
11754	8090	19
8350	6754	31
6773	14479	41
6783	12491	71
11462	2055	24
7639	11224	130
11	6903	130
1007	3841	45
4941	4576	68
12638	9856	8
5170	6664	6
9603	1314	67
12373	14399	56
2102	1256	22
2030	117	4
10152	4795	12
11241	9492	48
11796	9060	161
4047	11244	160
11882	1879	107
2768	763	27
6558	5513	134
13148	23	11
701	13735	25
63	8612	26
375	4620	20
5215	6271	192
3671	9	4
3031	960	64
11226	1588	39
3842	7094	6
3033	1568	6
6852	7596	15
5834	4134	26
8360	10908	208
6283	1439	24
9074	8879	38
10252	7161	104
11773	2033	83
285	11024	7
1250	1631	10
13260	459	25
653	12577	17
8980	62	25
3636	1549	38
13023	62	25
3055	10768	26
9485	2351	19
5174	742	86
9269	299	69
13627	1814	192
1629	8981	85
820	7864	22
12293	1163	13
7431	3214	2
13702	7179	76
7979	1911	15
5099	13621	28
2929	160	100
5146	9667	137
3570	14439	41
628	1098	26
6753	13900	75
7346	7804	21
11286	4940	6
7130	2596	8
10076	5738	3
9244	6240	48
1514	1958	130
1754	599	29
6168	12166	26
5858	691	40
12804	3426	66
4753	5797	71
1819	3711	106
1835	5681	10
253	107	134
7955	2565	3
9935	153	19
1808	6972	47
7813	637	13
9564	1954	101
3586	6638	7
11054	2438	154
7918	12779	19
381	9375	13
1344	10427	222
2219	11787	182
12326	8216	20
434	2827	161
11121	8832	14
1703	6935	30
1357	5967	3
2848	9123	1
1528	1516	20
14287	1451	8
10793	5338	105
7088	9374	3
2918	8791	20
8743	62	25
2922	5976	66
10887	13600	17
11531	2477	8
1167	3068	52
55	7395	74
4942	2406	116
9101	2995	42
2202	1462	75
2259	4584	84
13603	9744	135
1632	285	19
10209	3951	185
9898	10260	19
587	2742	112
1501	6940	7
2979	2091	13
1738	6301	12
12303	1022	58
5753	2646	100
10547	1888	32
4850	90	108
9068	8521	14
6576	10562	81
10422	62	25
7230	160	14
11103	8364	12
12943	7514	76
2549	4930	17
2433	6880	17
371	837	10
10683	32	29
527	399	5
9206	6865	74
2385	90	33
13332	6640	3
380	6403	66
10119	11716	4
5518	8428	17
3107	11998	101
1245	11234	75
9061	14492	52
1054	14471	10
611	32	28
32	6980	87
7789	2126	17
5183	9151	19
3989	656	174
8074	5630	17
9586	2123	17
9327	466	31
0	1656	69
1456	1835	35
7885	14324	19
9590	5564	8
10222	12166	47
9232	9174	15
6603	1521	38
13553	10942	132
32	6841	72
637	10466	15
4683	3173	22
4350	12779	207
6971	625	12
10588	382	147
13123	1164	205
70	13555	84
9026	10922	146
3693	6194	6
2584	8662	89
475	11013	32
12986	6179	21
13635	1718	72
3599	2593	43
8772	10490	120
2001	62	25
399	10737	130
11207	160	14
7246	9666	32
3303	112	30
7395	235	13
877	3637	30
4314	9946	9
13426	233	10
7516	117	5
11528	945	13
710	862	17
2671	959	76
8201	425	24
5909	2722	72
4908	4203	47
3324	3589	71
11063	4405	43
2085	1424	82
3497	7261	7
3120	9841	148
12058	6604	187
12336	9	4
13502	6170	7
261	1300	75
7488	4038	26
9529	945	13
6365	32	28
9091	6131	47
11884	7293	21
550	10874	10
2077	550	76
2429	14187	20
9372	383	119
3945	7212	81
1208	2006	17
7981	5025	102
4275	558	8
13351	958	103
14494	248	109
4581	4474	13
210	3002	9
84	6511	2
5825	10758	20
8871	3964	19
9126	2968	19
3530	382	193
651	6396	17
3655	4230	213
727	160	100
1276	12148	73
2616	10166	197
1856	4765	58
5221	12084	19
9	222	130
4098	399	4
3142	4110	3
6512	62	25
1471	4950	17
7714	322	3
11951	1080	29
2088	5693	101
5541	7936	38
123	434	85
7677	5373	84
7082	1981	8
12173	1099	201
6429	6981	48
1794	12349	2
5047	1573	131
10966	3686	13
1147	9295	6
3778	90	108
8468	5551	175
936	13401	27
10799	1420	45
6238	3428	13
2403	3591	47
3222	13028	211
3741	7341	84
6011	1732	136
3425	1660	38
5254	4563	212
5961	6472	103
8091	6060	1
9557	550	19
693	4910	47
5637	10683	43
10301	2550	195
5309	993	13
8123	13577	21
6066	1339	6
3973	11825	19
2994	2496	20
375	13682	20
2326	8177	13
2545	6207	109
10617	9065	50
1068	11127	8
12926	4944	12
51	5276	137
3105	3842	17
6087	7128	14
1674	7633	23
4122	1743	6
3212	327	19
5595	13400	31
5910	8901	53
8998	9637	30
126	7428	8
5708	100	71
7810	4885	7
2474	12733	18
12403	7136	23
3613	160	14
6420	10531	6
6157	5241	175
2416	9	4
4374	12383	13
5834	9913	26
14495	2049	44
9208	9152	137
13132	6922	144
9432	1388	6
3709	1608	7
7396	10983	77
1794	2918	2
12497	11287	4
5841	12808	89
1595	7455	19
5907	2263	8
805	2474	35
298	12265	30
14345	3167	20
4564	3355	125
9131	5231	3
8759	7989	130
13648	7531	24
14067	4224	48
4155	12178	13
291	212	75
2147	4907	112
3873	9347	43
7053	2719	19
1805	90	108
6128	3726	75
11574	4142	25
4226	5632	169
9688	1983	111
1916	934	174
2711	6635	7
1990	3170	7
6912	891	47
13615	1106	17
5551	12327	86
5933	12770	20
3300	3818	6
211	4044	57
3090	6853	17
1643	3421	7
11324	928	86
886	3211	19
8812	7982	24
809	4	31
3844	7971	6
12375	6429	6
2085	10107	75
8164	90	34
10778	12483	6
4001	2792	35
398	5574	95
475	2628	32
3552	3641	48
12868	6379	77
5215	6773	8
14034	873	124
18	6159	9
14485	954	66
12555	7693	2
5968	14437	31
13648	4842	152
11926	1796	6
8316	136	31
9942	4484	23
5760	90	128
8245	12163	17
2777	160	101
5188	88	8
9170	9	5
4271	4474	13
10155	470	19
11367	3825	66
166	331	13
1815	9216	20
3036	9694	24
589	9037	9
11312	11274	226
7150	13680	69
3824	1223	7
8668	8165	152
3250	4783	7
9793	2940	95
12673	7672	158
11155	6607	31
2099	393	17
11973	274	13
12170	4341	38
12858	1843	6
708	4489	127
9827	2678	3
838	976	7
11027	3032	140
256	12680	8
1915	11025	13
808	1124	48
5840	11792	24
710	32	152
4252	1002	17
6876	14409	19
10601	12423	32
6794	4288	61
2609	1189	34
12419	1789	154
5486	11757	66
1177	1783	189
12221	4688	42
597	9567	92
2860	3309	84
11150	8691	19
353	6279	22
9680	3918	47
5461	11288	13
9247	6582	13
4	12358	2
10287	7410	86
4077	6481	22
3005	1486	27
9037	3978	49
8592	9034	17
2731	7524	35
12460	592	24
12593	10536	133
2754	4005	124
3218	12524	170
10005	6114	115
1611	4333	71
981	141	43
9779	5861	8
13090	12018	130
8720	7386	32
7647	13249	107
6918	3582	32
12702	112	30
11828	862	17
11617	9115	27
55	8030	13
4262	8312	13
6310	1137	19
2394	7103	152
2882	8488	38
4119	10517	47
12736	141	43
14502	6046	12
9659	5221	31
5953	3834	76
2665	6528	22
5457	382	13
11081	10446	6
6496	3894	38
5641	11927	161
908	4730	7
5711	12866	130
6129	2683	8
540	592	24
3797	5832	19
4370	5136	19
10940	2855	77
5462	5424	38
3414	141	43
5719	8516	8
1328	13836	3
2872	7219	45
1195	8412	12
1227	5188	31
10609	8667	29
3759	6187	13
249	25	148
385	11984	58
679	2737	15
3873	9954	27
6212	11195	19
9924	4499	2
7735	580	143
551	6808	27
2955	12470	1
2559	3858	38
9348	13259	20
11541	2912	75
10481	3495	6
3738	10538	99
4468	2085	9
2616	9728	10
3011	13084	19
999	13782	7
1695	6885	15
4150	32	13
7271	10843	12
1904	3445	1
12270	2496	3
2636	13598	7
2094	32	48
4586	10020	36
13104	141	43
12766	215	17
597	11815	75
3903	1109	102
8613	9877	107
7326	9890	47
12968	10118	5
10584	671	8
7677	608	6
2499	7631	193
3511	12856	58
10503	6301	3
9881	1323	56
8470	1808	19
7401	2665	76
4650	4748	7
1986	14027	75
2942	11910	13
191	4458	27
963	4366	132
6267	4457	101
10332	1771	82
1389	6613	7
6544	5746	108
9817	5416	8
7404	10031	38
10360	9049	6
1642	5305	32
10942	7691	42
4762	1022	19
8184	4	31
4219	1035	7
8646	6251	66
2675	3371	3
11024	1113	119
6006	215	17
910	11697	174
11579	9534	152
1982	3314	6
11443	1211	31
4851	13604	47
4580	2694	19
5471	5755	3
3110	3313	47
8696	253	8
6245	8558	20
32	3321	15
7203	2757	8
7016	11479	21
2570	5695	13
14001	1625	64
6390	13415	191
4964	5035	170
8777	202	13
11481	8420	7
229	6198	17
5480	7503	2
11401	2631	47
2640	7074	38
396	4833	8
9977	1535	47
2543	2759	172
4788	807	12
4058	13265	17
9420	11018	35
1250	413	7
478	4096	89
4661	4784	19
380	657	31
11987	11930	22
13666	12674	56
10348	13289	19
3259	1481	101
2215	7769	6
5612	10220	66
3246	9221	66
11847	3815	82
872	1361	13
13849	8871	8
6798	3745	92
84	14331	2
7309	5955	27
5786	117	5
596	5607	43
3485	3023	8
7026	2216	8
1137	5193	10
706	13222	89
3813	23	11
3008	10401	7
7102	2042	48
6576	2488	3
3051	10814	15
3973	5849	3
4515	4069	7
11700	5832	19
3764	10171	160
8883	2383	17
11807	7930	76
11374	7082	17
3060	5876	13
12237	4020	7
6321	583	130
6492	317	8
7879	210	75
2037	13422	38
10523	862	17
11782	1917	45
9282	62	25
138	13449	75
14021	1164	58
1723	9900	31
10810	5424	145
5769	12988	17
8399	7107	19
653	3324	17
4744	9753	13
2907	117	5
4825	117	4
1501	10354	182
797	4136	23
681	6527	138
1022	2713	75
2820	12436	7
2985	10902	89
503	13691	31
4028	3558	66
2967	2676	7
3144	11115	41
6403	141	43
9410	8877	66
11734	463	52
2649	1402	12
575	779	74
3120	5890	74
12437	4285	86
2984	6804	20
9567	7247	17
7816	1655	100
4914	8606	20
11463	7021	20
3452	3045	42
6268	1554	143
4650	8882	116
9869	14331	17
7306	32	13
982	4089	7
6870	5464	31
3860	2205	85
8334	3709	84
13789	10371	21
9578	3661	19
9535	12405	6
4823	8823	11
11795	2846	124
2571	12531	19
1009	10382	3
2148	3480	8
503	14484	26
7651	2438	154
139	5381	92
9150	10923	27
7398	12699	13
416	9610	47
7918	13983	19
980	1248	68
11	7993	130
1620	2166	3
10764	11534	131
14176	2523	75
4122	2118	136
1058	5001	29
9174	5964	20
1711	1937	6
11489	5651	7
7881	6733	13
12112	5900	7
2399	13863	82
7364	7990	95
4946	1558	2
5541	3105	42
3884	6899	61
10631	6540	6
2552	1770	17
8714	92	68
14349	2679	75
2319	14440	8
6945	1598	84
5593	5079	25
332	9590	6
2712	2751	9
4538	5096	39
1847	8512	8
3166	243	17
10660	3276	90
9088	10527	20
4817	90	108
6280	2575	47
133	160	51
7908	11095	101
7744	10320	13
10150	7551	126
7701	2596	3
11427	4102	130
3501	9886	64
5831	11594	20
4634	1855	27
5068	791	120
12453	2815	101
3259	6028	26
12951	10266	40
10857	382	48
9112	8980	6
301	2149	30
4347	449	13
1238	12809	97
2849	68	13
3700	8682	15
4811	13980	15
9081	124	57
8617	5610	6
3895	3061	107
1409	2412	6
3782	1696	136
3407	6892	64
10403	12589	208
14061	90	34
6493	3433	217
8163	62	25
4043	343	29
6108	1565	30
1568	5460	3
1065	1803	66
9865	3420	29
5200	6534	68
9285	2065	2
7935	2602	21
4632	927	101
2636	2049	47
13782	32	13
6790	1098	26
1458	62	25
10968	9528	38
6581	7266	15
1885	7686	6
7891	10714	75
10192	8548	8
3093	6535	58
8259	6419	76
11952	62	25
5384	5727	120
888	1195	7
12413	273	89
5234	7996	17
11097	274	152
