8683
5722	29889	4
13420	362	1
36531	3128	1
794	13445	0
2085	23228	6
28636	6628	0
14945	9150	1
16145	31643	1
18187	17997	0
30181	20925	1
10233	4650	4
39268	13343	1
1131	26939	4
14297	37756	6
25976	27180	4
1100	30412	6
23057	7259	0
17344	3712	0
23797	4486	1
35639	13851	9
6352	7143	0
12544	13639	1
34772	9654	0
35517	18868	0
22200	6709	0
40575	28902	1
25971	26585	1
6470	4807	1
5155	19739	1
6898	40589	0
14381	13866	6
12706	16307	0
34488	20599	0
10722	35994	1
31572	35866	4
2581	12098	0
2841	12010	1
17083	26974	1
16733	9842	0
16477	19044	0
27176	14237	0
33108	8315	4
24456	27840	1
11778	2295	5
3346	38118	6
11559	25927	1
31659	20753	0
21048	1815	0
3408	14400	6
17895	20636	1
7190	11223	0
24600	887	2
25067	27628	1
36439	13533	1
4516	6409	0
7145	239	0
29324	411	1
25802	14094	0
17638	12429	0
18985	26498	1
3559	29520	4
8030	3837	1
33776	17252	0
29574	35376	0
13153	1531	1
10803	21548	0
31133	13975	1
3769	31568	1
36402	40619	0
40194	33503	8
38840	19918	1
13699	34013	1
2189	9931	1
5861	3518	1
16378	5363	5
16220	2176	5
5073	13529	1
7534	24447	0
32620	7890	0
8079	22589	1
18785	7474	0
2796	1027	0
17331	20898	1
32691	13346	0
29898	35447	0
15631	2604	0
17383	27635	1
32169	1268	0
24349	23578	1
28209	31528	0
27596	13301	1
21548	38157	1
11554	28885	0
2463	16066	1
9875	19230	1
19912	7119	6
37059	168	0
8602	17444	0
24467	2723	0
25275	1962	1
18763	31393	4
26298	23988	0
15169	13888	0
3530	20332	0
23087	24522	1
6398	24559	1
13322	31962	1
23381	32162	1
2870	9627	0
19967	6982	0
36312	15612	0
3927	21403	0
29123	33300	0
4914	7332	1
1918	39646	6
4754	6653	0
4143	20822	1
28850	9647	0
7316	7148	1
15901	25985	1
38045	31314	0
32895	7610	2
12670	39538	0
1857	12680	6
16712	4614	0
10558	1880	0
22197	5100	0
9507	26232	4
2025	21527	4
26625	14748	0
6021	4123	0
28163	31896	0
16614	15709	4
11382	11339	0
16827	17354	1
34302	3950	4
23122	39422	4
129	9557	4
39050	29455	0
548	36834	1
14695	29873	0
18991	12685	0
3239	36096	4
10003	23280	1
28203	7601	4
9141	21017	0
33062	24405	0
24484	25194	0
8505	6271	0
31766	10536	0
16523	29365	1
20832	17822	1
9488	292	0
35137	22735	6
25938	1670	0
4793	28743	0
10009	1795	3
25506	35804	0
26970	13365	0
17895	21617	1
5355	13	0
9322	34858	0
20384	36965	0
15636	24125	6
1864	30553	4
21435	22777	1
10076	29627	6
26109	1973	0
39030	7261	4
21799	21397	1
4754	18830	1
34301	26291	0
34141	2318	0
1502	21374	3
17829	31618	4
34980	239	0
26890	20695	0
17249	26683	1
19112	32436	1
20842	3413	6
17539	24492	1
21531	2327	0
17396	2183	2
30627	3640	0
26978	12133	0
26917	3026	1
2157	32720	1
10203	3367	1
2507	22072	1
22983	35857	0
112	38882	6
407	22717	0
6585	7410	1
7798	17909	1
7083	29975	1
1309	4067	0
2914	19869	0
19523	292	1
21009	16222	1
38493	8502	0
14320	11294	1
19018	1071	0
22977	1192	6
39773	14369	0
21713	4939	0
3359	9909	0
25946	21519	1
18889	10335	1
19763	29705	1
17123	39392	0
10760	21442	0
18075	28870	1
34732	24645	0
11245	32397	4
20075	19408	1
1459	7493	1
26386	39624	1
26784	29036	0
24579	15526	4
13548	16287	2
40665	14013	0
12783	21224	0
14	13369	1
37819	25006	0
10408	40662	1
346	18729	8
4386	10887	1
1202	34375	4
27308	684	0
19283	40523	0
31849	36655	0
18360	19036	0
18377	34252	8
34094	9217	0
13641	35834	1
10190	38775	7
34573	10777	0
10	28515	1
13630	22728	0
21524	4111	0
30149	5194	1
27141	5573	1
34857	9119	1
5331	33960	1
23429	13349	4
28050	26374	3
33691	650	0
33499	16476	1
34131	9661	0
32962	40873	0
4655	21537	4
20007	5917	0
16568	5024	1
30540	33675	0
1046	28198	7
33060	1364	0
8489	22166	1
11666	6949	5
7532	13630	0
27519	35345	6
27821	2571	1
28805	27465	0
33237	415	1
3012	26357	1
6186	21309	1
35871	7488	0
980	22939	1
6871	4301	0
20512	18006	1
21647	5738	1
22863	51	0
6037	1545	0
33312	1672	0
12985	2195	0
31944	3779	0
35980	6034	1
10748	27316	1
10805	284	0
5488	23569	1
32314	7657	1
28421	2918	0
34491	19039	0
14239	15168	5
12727	14912	0
21170	3430	4
28521	5623	0
13557	1938	2
26020	35258	4
10695	25092	1
14284	16112	0
21248	278	0
23781	7022	1
12031	16216	0
7292	37697	6
3854	39389	9
20264	19425	9
12372	13421	0
13590	25950	4
23728	10295	0
5963	12720	5
25399	38875	1
13558	9689	1
10626	1272	0
14644	40138	1
34374	20378	1
28543	18305	1
15091	3366	1
4815	7977	0
258	12278	6
27761	15100	0
33010	37397	0
33777	36398	7
19996	12035	0
29322	1043	0
24631	8695	0
38547	1451	0
19639	33804	1
33344	32257	4
35900	9458	1
35380	7162	6
37400	30874	5
5837	9517	1
31071	9217	0
23759	9902	9
15878	12819	0
25765	36553	1
16680	18137	6
20844	1640	0
14129	14038	0
11452	11029	1
34991	28693	0
20172	21778	1
3736	16088	1
15744	12090	4
8884	14375	0
7772	10863	1
34802	15699	0
26320	1742	1
7845	608	0
3954	3993	4
604	273	0
22168	27570	4
19893	27985	9
40832	13751	0
17862	19573	1
38453	4255	0
10945	3531	5
25480	21541	1
23220	15725	1
5069	39681	6
33047	34442	0
4433	39295	1
2972	3132	1
40544	3108	1
31023	24975	1
33970	38805	1
10974	20827	4
1191	5902	1
14406	10353	1
21875	1607	4
36486	15388	0
11516	12260	0
37981	17405	0
26317	20533	6
36922	11186	0
25701	27911	1
24328	724	0
9754	2141	0
17798	10680	0
26058	8070	1
15607	3178	0
15112	6550	1
5204	30470	0
28298	8355	0
33233	11894	0
34397	34126	0
23655	4495	0
33576	37763	0
16997	5594	6
31799	16623	2
34144	2573	0
26859	17512	0
25414	31840	0
1847	7041	0
14230	18121	1
8332	38139	6
14848	7513	1
8647	31216	2
13908	33262	1
18429	23581	0
4041	2829	1
36445	608	0
16805	13435	1
18413	39507	0
18041	121	2
17291	34901	1
13517	18217	1
18407	23196	0
13515	29630	6
26430	38683	0
33011	7862	0
36477	21207	0
19945	16214	6
21968	1773	2
25636	26647	0
21501	39673	4
24110	15588	1
23281	688	1
10887	21053	1
18775	11415	1
4486	16474	1
31155	7611	0
9656	32844	0
13277	22902	0
19643	13629	0
17138	28361	1
4105	32135	9
23588	21855	0
19174	24240	0
6735	3818	1
12673	23952	9
20913	5382	1
34841	11593	0
13209	18664	4
12625	909	2
19775	35535	4
21337	29821	0
18042	11578	1
3289	21856	6
2278	6961	8
5053	12728	1
9990	36842	0
39213	4740	9
5089	4292	0
3452	5399	0
3131	26443	0
27133	34758	0
21499	22459	4
26629	4365	0
30635	36474	0
26877	9654	1
8907	5234	1
8721	2127	0
39367	16475	0
14343	9688	6
8272	7049	2
29450	9835	0
3277	85	0
12425	13605	1
9298	24472	4
68	265	0
36845	6699	0
31832	31473	1
33397	2139	5
22824	732	2
38117	30223	0
29154	14628	0
23965	2366	0
26317	16641	1
38193	13973	0
36043	1395	0
21500	16806	5
31079	29527	0
19074	6123	0
12267	27496	4
40940	6286	0
17321	9656	1
34604	5748	1
915	4973	1
1038	13937	4
2572	7867	6
12293	36393	4
14254	40427	0
8142	7514	0
28726	25564	1
18011	4550	0
40516	28871	1
370	11245	1
39065	26051	0
33813	30291	0
14756	7536	0
7022	9065	1
19029	5251	0
14974	26868	1
20222	11266	0
33554	28343	4
37558	15315	0
22720	17511	0
27752	1061	0
25856	15843	0
24667	17490	0
11651	14850	0
21973	40076	0
22980	1364	0
10869	11020	1
15099	35257	0
396	37589	0
7518	4090	2
3538	4645	0
22221	17692	0
39714	33451	0
23363	2994	0
39073	16295	0
1495	23789	0
18544	24261	0
27487	36434	1
27078	20572	0
2958	40714	1
27652	25888	9
19417	34525	0
6106	3132	1
14413	1444	0
11472	34662	6
23235	15630	1
34079	36320	2
16852	202	1
965	26578	1
2598	3024	1
15602	11420	1
3799	2518	0
22601	39	0
38750	1023	0
11638	15058	1
32062	25521	0
1617	31798	4
11542	29860	1
31577	12731	0
6034	17168	0
32711	3502	1
8667	14521	0
24012	26157	6
12347	6396	1
33206	17309	0
6727	11968	1
33534	916	2
1665	39957	0
36383	18104	3
2968	5197	0
39260	21897	0
20375	24695	1
21135	16355	1
39817	11304	2
6546	34183	1
23814	10563	1
14880	14595	1
5686	8564	1
35823	2176	5
37975	4467	1
32206	34372	4
36719	28607	1
25432	4382	0
24555	15389	6
28102	23775	3
1786	20212	1
19904	4256	0
15649	7852	1
1271	10703	3
1160	21001	2
6128	22026	0
25013	6892	1
7916	28461	1
5232	15662	0
15718	2680	0
23729	9615	1
4916	22001	6
26135	6050	1
3019	34497	1
18393	16293	1
12919	33665	1
1357	13714	0
33277	38492	0
785	4826	8
2531	35002	1
18144	4338	0
11190	26454	0
32218	2147	0
38596	19091	0
26541	14807	0
38364	14302	0
3603	40065	5
21275	22179	4
17549	8105	1
1835	3570	0
18945	22921	5
28768	17829	2
37721	23078	0
6684	22542	1
13073	8112	1
20024	19235	0
39074	3536	1
19207	18838	0
27737	20768	1
38080	4857	1
31916	14935	0
17955	19064	0
24768	28141	1
293	20191	0
1038	21703	4
25574	949	0
30627	1737	0
12627	30206	1
2930	26817	4
21778	21932	1
18568	4550	0
11880	16256	0
31087	14366	1
20828	37085	5
28744	5090	0
15742	29667	4
29276	10209	0
6602	6245	1
30076	20311	1
34011	6857	4
26491	22639	0
16873	22425	1
23629	25914	0
18964	40142	2
6731	21489	1
16966	3149	5
14337	2677	3
10010	5307	1
15165	27343	0
9880	35492	1
10498	9296	9
7171	30965	1
24349	22366	2
9619	1703	0
36439	15274	1
1316	21325	1
21264	11576	6
28327	29969	1
37799	3740	0
35159	1668	0
11355	2035	1
10550	37114	1
15581	1929	0
29037	25242	0
218	29992	0
13401	12250	5
22705	27681	0
33368	3051	0
28599	24436	0
15939	9494	1
22	17048	1
34112	445	1
29629	14164	4
36734	9308	0
16346	38026	1
895	8777	1
25451	7579	1
4387	12224	1
11513	7020	2
38799	36464	0
22132	1938	2
26096	9597	0
15145	28176	4
15271	14398	5
17683	32554	0
1478	15163	4
9052	284	0
2915	9924	0
17653	5154	0
11963	1114	1
22903	13713	1
9927	20607	0
22359	26973	0
824	14547	0
28997	2971	5
2460	31413	1
22732	6450	1
14998	23811	0
10648	3024	0
18797	8116	6
2574	37263	1
15778	34416	0
15272	22427	0
1919	36093	2
29813	33261	4
27804	18168	1
13888	10260	0
2794	20771	4
39122	5372	6
28233	24756	6
28853	9225	0
1038	26243	4
14617	36311	4
30971	7149	0
39668	15365	0
31128	21219	5
11496	20997	0
1778	37929	1
10980	9423	4
24734	9249	1
7885	33060	1
20495	12551	6
39427	5287	1
31051	24642	1
24895	2224	1
23089	14736	1
35671	2776	0
21870	30983	1
35014	23869	5
22820	8490	0
19105	22440	1
518	26014	0
15057	25091	4
4745	33730	0
2225	24514	1
40499	36436	0
35357	10946	1
4794	33927	1
37965	38324	1
6772	17847	1
23126	29154	0
38575	11015	1
18943	21228	0
645	36935	1
37931	9520	1
36079	14838	9
37358	10883	1
29425	19468	1
14429	1256	6
38411	15190	0
37273	32727	1
29368	6803	6
22754	9308	1
25491	27771	1
37581	4446	1
3721	40660	0
16075	22938	1
7044	22596	0
12386	100	1
9702	332	1
21942	20055	0
11312	127	0
20157	29750	0
27336	40031	0
4980	12580	0
12012	11034	6
856	17268	3
28632	19096	0
6646	34450	0
19138	3063	1
15079	35951	0
10654	2880	9
21020	31222	0
7367	2550	1
19135	184	0
13194	16266	0
30574	2366	4
19126	31884	1
37927	17650	0
36923	6292	0
19512	769	1
15243	5691	1
12660	34188	0
36598	11033	0
2893	11518	1
5137	9052	1
889	33247	0
11209	29973	1
34641	22070	0
26084	1669	0
22979	16331	0
3580	18018	0
12880	28727	0
26437	1425	2
776	17348	0
17731	14885	0
19336	12315	0
17897	10099	1
7761	31220	5
13891	2387	0
28185	2099	0
16276	6202	0
14354	15685	1
74	26239	1
18280	6438	0
31166	5340	0
32316	475	2
15791	1615	0
24129	27768	1
21174	5156	0
1948	5362	1
33262	2840	1
19868	29101	4
2441	19269	0
27275	10699	1
30339	15484	0
28694	14162	0
20796	32569	5
22176	10347	0
30490	16062	0
26902	400	1
17014	18966	2
24420	36340	0
22409	1623	1
7402	16178	1
1878	4100	1
32980	8019	1
23081	22568	5
8617	39986	6
5000	29148	8
32874	38729	0
15239	11611	1
28986	26179	0
450	4300	4
27941	15737	0
14222	14098	4
8182	14613	1
7059	39559	1
39637	37200	0
11399	15109	0
16442	22265	1
37780	19451	0
22617	17745	0
24691	126	0
1560	17155	6
25281	3411	0
14762	31571	2
32074	2300	1
39999	5644	0
6244	11813	1
13318	1296	1
33956	34288	6
30294	15589	1
13250	26346	1
7990	11232	0
5061	14280	0
31178	1979	2
33610	39130	0
20478	1271	0
28750	23612	1
26921	12211	1
8397	25036	1
6753	26300	0
10718	17720	0
40277	15579	0
19441	7053	0
11037	13110	0
21755	36796	0
28948	12348	0
12178	4179	0
5073	10317	0
1605	10512	8
7034	18457	0
10383	2701	4
32	8752	4
14938	3521	0
7366	11790	1
5332	4664	1
14748	40576	0
18392	20924	1
31793	3317	0
35790	33704	0
32887	8457	0
37605	13583	1
2039	278	0
8106	10720	3
19723	13326	0
40428	37816	0
16602	32891	5
26775	226	1
21959	27124	0
4182	35931	4
3025	5060	0
1030	37239	6
19799	18470	1
2118	8223	1
5711	13196	1
35686	3786	0
12224	33991	1
2115	36894	1
38842	15649	0
6692	19027	1
16486	31466	0
13830	2576	0
12212	2525	6
23672	8511	2
15676	33905	1
28395	8051	1
7194	35033	1
15639	28726	6
2693	13957	0
26437	24867	1
2817	12025	1
9160	22432	1
21144	8104	0
4477	11794	1
18018	22323	2
17958	18220	0
27106	26960	0
26454	2484	1
6331	15405	0
32639	34609	0
9523	15903	0
30380	24040	0
22041	232	5
20616	239	1
38440	16536	0
35463	239	0
11991	30057	1
1120	17373	1
38984	31297	1
33017	3381	4
15601	5778	0
3925	34744	3
27384	9875	6
19734	22722	4
33386	14157	0
18392	16310	0
10345	12926	0
20893	33110	0
9949	5686	1
11612	2033	1
9046	6504	1
5614	17190	0
30327	1542	0
31292	3978	0
33277	6595	0
5187	12069	1
29198	13002	1
19397	20413	6
38716	9495	1
21248	14791	0
20038	3268	0
13921	11248	1
222	29373	3
33847	2918	1
13862	25354	1
10061	27644	0
28195	10148	4
21357	35793	0
15499	30513	6
38972	17256	0
13203	16140	4
28247	6466	0
23293	16792	0
31969	10707	0
13553	4358	0
559	37736	0
6940	39762	1
27067	1744	1
26549	8098	0
23147	33678	0
10052	29817	6
5722	21825	3
35659	9474	0
25575	13365	1
20515	27652	0
28387	22561	6
22487	21057	1
25186	25327	1
32299	1244	0
4177	6581	1
20241	24086	1
1250	24874	0
34849	10965	0
11793	975	0
15498	13678	1
7578	31700	0
24123	21042	0
46	532	0
4958	26519	1
30716	39891	0
23477	874	0
31445	40192	1
38274	3067	0
33385	15059	1
29477	12843	0
6021	12525	1
10445	35882	4
32162	18467	4
29198	10950	1
11094	1137	2
22108	19708	1
5180	17535	1
26323	23005	6
33661	35542	1
1367	16639	0
9559	17254	0
10403	33474	4
2358	20235	1
4899	1249	1
7197	19231	0
719	2110	0
2259	20877	0
37339	3260	0
13228	7037	0
8460	11617	0
30533	33425	6
680	4197	7
7129	32396	6
24210	10707	1
30765	1893	0
26551	12535	5
22345	37934	1
14386	25747	1
38703	37526	0
21768	34186	1
16176	11326	1
19110	28470	1
39872	292	0
28956	11222	0
10085	12135	1
5965	15558	1
3408	35806	1
34369	30691	0
40527	23351	0
35391	1901	0
27466	11091	0
12094	3929	0
18309	35239	0
40083	11595	0
27131	10808	0
1279	4759	0
2604	8244	1
9845	12273	2
33006	18385	1
2144	7147	4
8043	3665	0
25790	15412	0
26823	17196	6
40478	5205	0
32694	28230	0
35985	2844	1
15273	26404	4
1821	9149	6
26627	1897	0
26533	19354	0
17546	24289	1
21856	38333	2
1623	20576	0
4848	23042	3
15424	17591	1
26976	26357	1
1606	2523	6
24437	10695	5
4237	4607	0
35395	25268	0
9034	12020	9
9842	14317	1
37745	37240	0
39538	24209	0
2841	1139	1
40270	30249	1
34361	6374	1
30984	15480	1
16781	18353	1
20009	20607	4
16463	16329	1
319	7669	0
10257	743	5
31501	13412	0
8912	1408	1
9072	27982	0
10946	18484	0
2831	496	1
24180	26737	6
19415	2422	4
1839	6076	0
34390	37398	0
11638	31321	0
31290	23775	1
32826	6799	6
4613	4821	1
34249	6122	1
34324	1646	2
30518	212	5
3422	35040	0
14652	25113	0
1167	15183	1
14840	20518	2
32983	6796	3
21168	4653	0
3093	95	1
1919	17757	2
22806	7786	5
27208	33119	1
29414	34987	5
35680	4131	6
17459	33333	5
32638	25936	0
25664	15810	1
30690	7908	1
3965	20878	1
4700	11606	0
35999	10100	0
14549	29348	1
32111	35784	0
19497	2404	5
6518	13400	0
10190	29365	0
18935	4277	0
30486	1938	2
687	3865	2
14131	4872	0
23368	5856	0
10705	30322	0
40228	5862	1
37000	15772	0
36314	6486	0
22219	278	0
25194	10320	1
14593	4765	0
5870	8621	1
12633	37581	1
19562	15000	0
9819	8546	1
33906	35614	4
19132	4945	0
40317	16717	4
35036	25630	0
1020	14515	6
3918	1999	4
20317	6174	2
10001	9088	6
38062	15819	6
32352	5363	0
26545	39019	2
2924	28505	4
4027	2818	6
8598	31987	0
4478	15647	4
11799	7551	5
21531	121	2
2409	39016	1
1050	33627	1
17341	22028	9
754	1594	1
29998	2533	1
40582	267	0
3400	9709	1
12673	1850	0
3733	16909	1
27482	12483	0
5849	32696	6
13545	32130	0
1155	5498	0
13723	17361	1
4834	3107	1
16556	8361	2
556	8539	4
8834	35008	0
21884	3844	1
12492	25706	1
10792	36763	1
5927	11906	1
9959	2021	0
35852	13420	0
25616	8708	3
38925	36308	0
36490	1311	5
10694	9756	1
26459	15214	1
8389	15972	1
30669	34210	4
33894	81	0
27378	51	0
25593	292	0
6715	115	0
36053	28429	4
14894	3072	0
20458	35693	0
9974	25061	1
34004	17239	0
12569	37359	0
18157	40138	4
16849	2257	0
25640	1052	1
19520	23977	1
28500	12207	0
31056	35501	1
20263	16269	0
11060	121	2
22486	10234	1
19537	13658	0
21255	24872	0
18848	4550	0
36011	3675	1
7676	40405	1
29075	29064	4
13325	34531	0
17778	883	0
15549	20317	0
9	399	0
17116	34587	0
9105	38553	0
11739	13267	6
18717	2826	2
18640	25227	6
449	1776	1
30138	14732	0
6953	13813	0
33052	33128	4
36746	2784	0
4461	284	0
8885	25477	4
7139	31269	7
18151	20739	1
21559	7376	0
10673	30124	0
24343	3944	0
38831	14233	1
17203	257	1
5566	12899	0
3239	7612	4
32884	36506	4
35255	9712	0
7772	20235	1
11685	17193	1
12184	6418	0
23980	577	1
8614	36807	1
9031	32027	4
12764	29278	1
10179	17949	4
30641	33493	6
11665	1710	1
3304	18842	0
19252	24599	5
2735	5073	4
785	19340	8
20569	29694	1
8884	30387	1
37777	12072	0
2962	30657	1
919	16568	0
3938	27238	1
1678	3632	7
16350	34990	1
17461	21293	3
5941	37041	0
17851	4861	0
8933	18573	1
24231	18318	0
10908	2918	0
7432	24849	6
18450	18996	1
11089	24215	1
1366	23253	1
637	1643	6
28039	1668	0
7111	35463	1
36848	19477	0
1859	3161	0
37677	3978	1
8899	12614	1
38126	10969	1
37387	14898	0
14280	33394	1
16878	25052	1
23396	8960	6
32919	20294	0
22853	985	5
13266	1326	2
9945	1201	0
13097	21601	1
7827	38186	2
23937	8631	9
32731	13741	0
17183	31024	5
36100	13709	0
12862	415	1
36494	17000	1
32230	33363	0
6017	4473	1
15079	28966	4
3149	1981	5
17725	1322	0
17926	428	0
13083	8196	1
31450	1550	1
14871	2439	4
12042	28060	5
17845	300	0
8416	8241	1
17752	27300	1
12195	206	5
16104	39990	0
8740	12502	1
10847	3606	2
13112	15383	0
5458	32397	1
215	15183	0
37236	15237	6
37387	26625	4
19162	20577	1
17245	32459	1
8475	40471	1
25831	4790	0
22403	16052	6
20741	11884	1
14677	24329	1
11625	29988	0
20794	7799	1
3185	2705	4
19744	15312	0
26562	10989	1
2041	10074	0
16259	18802	0
13157	26668	0
439	11836	1
17288	3854	1
28034	1991	0
31682	1754	0
9881	1326	2
31740	14981	0
22640	1531	1
14946	30437	0
3040	27866	0
15430	37037	4
13965	6339	1
35090	31293	4
2565	10259	5
19885	27718	4
4463	3369	1
25504	8563	1
28837	38333	1
19601	26346	0
30645	8924	0
37079	6637	0
14475	1249	0
16048	284	0
16339	15329	1
30621	15002	0
38289	12167	1
30925	8335	0
20203	7170	0
12859	19159	0
19593	31692	4
26802	5085	1
14195	16013	1
10350	28439	0
25955	771	0
28186	13456	1
15265	1311	5
9802	1027	0
12632	34234	1
5492	35580	6
12228	448	0
21563	15159	8
30530	27784	0
22977	774	1
32801	10331	0
27361	29787	4
29111	17370	6
4213	9655	1
3658	184	0
35719	17856	5
9441	559	1
30590	10101	0
19886	8455	0
12362	31677	1
21917	31661	0
4061	13878	0
26512	18150	1
22075	18609	0
7370	33864	0
33219	958	0
19147	7041	0
3448	21341	1
15164	18270	0
92	27692	0
30454	35696	0
31155	39867	0
785	3418	8
20661	13457	0
23984	40746	1
18136	300	0
12184	23853	1
21343	25966	0
38870	36602	0
4170	37627	6
9868	6486	4
12214	1913	1
10758	5598	0
30627	27224	1
12397	18791	4
494	121	2
25396	5207	0
10852	13182	1
18406	1214	2
6746	31368	8
27353	9397	1
7772	427	0
1073	5778	4
27776	10411	6
33559	7176	0
22717	14024	1
39326	5603	4
14772	5843	5
39700	16980	0
1245	26968	1
40000	30568	4
37179	24556	1
21266	622	0
17026	2708	0
1131	30958	4
7448	15701	6
39576	11371	0
933	12543	1
37070	2134	0
10111	32199	0
24813	32978	4
39965	1244	0
16442	26644	0
26921	21233	0
7647	6831	0
28980	7965	1
35945	18678	0
16200	26095	1
33627	27711	1
961	10429	1
24938	743	2
33246	27333	0
5361	12042	0
11875	15272	1
28345	616	1
1431	12960	0
21881	9863	1
15409	6449	0
28000	36880	4
28036	121	2
13681	3929	1
40316	4598	1
12292	14407	1
6816	9437	0
12308	51	0
12594	15245	1
4519	34292	0
269	15162	1
6336	26862	4
26452	33890	0
1684	16934	0
15314	18590	0
3506	18263	2
19223	5892	0
25845	7158	0
4963	35077	5
18081	11638	0
38428	13553	4
2107	20553	0
17910	2606	0
9365	24516	6
24036	4224	0
3370	17863	6
37221	7207	4
1596	9495	0
36876	2086	0
14313	13014	0
26668	27387	0
27182	453	1
33108	2356	1
2933	34176	1
16911	14557	2
21802	11913	0
18061	27733	4
8185	8590	0
14457	15649	0
6714	37729	1
19866	16582	0
33920	10611	4
28924	36940	1
23702	7285	0
33560	20067	0
26351	284	0
29906	40561	2
33183	11208	0
18585	19121	0
31686	17495	4
23700	20000	5
10319	30782	0
4756	7905	6
29809	6588	6
14522	5778	0
27704	2989	0
22694	19003	1
15033	38532	5
23125	26051	5
19185	3267	1
20692	22371	0
25170	37816	1
21871	35412	0
10234	33038	0
21152	34942	1
40551	11858	1
11604	15535	4
16437	7293	2
7384	4467	1
38139	34712	2
34327	31439	1
22544	17085	0
3832	40193	0
4499	31614	4
2447	12757	1
21571	1929	0
37458	36842	0
35324	14618	3
37689	21933	6
7320	32193	0
13677	5112	1
12137	12717	1
8253	18305	1
915	34722	4
23005	24210	0
6330	19165	1
18925	665	1
10529	5731	1
3996	24944	0
65	39514	1
38074	3050	0
2779	9441	9
4979	836	4
16405	14760	0
5357	2032	4
35241	38276	4
170	17827	0
23772	12284	0
20381	27141	0
28943	14912	1
20407	23850	0
25958	15330	0
36491	2404	5
32530	29825	1
25620	39744	1
33330	9483	2
17920	12535	1
20795	29508	1
28470	36628	1
31412	12740	4
40407	701	0
38531	7978	0
135	23883	0
13847	23472	0
11984	39726	0
33328	24570	1
7821	12110	5
31235	10423	0
6596	5518	0
1326	13826	1
7660	26326	0
10052	38839	1
33295	349	0
18862	20720	0
21758	11478	1
1580	20764	1
27700	17391	3
2205	11358	5
29727	914	5
11177	40535	1
13456	15259	0
31417	38312	1
28670	9666	6
13803	14477	1
11811	24558	1
16920	11325	1
28227	27394	1
36432	18534	0
13110	37022	1
26347	26974	0
29295	1475	2
37298	1754	1
39148	30848	0
7907	5675	0
40638	26646	1
25245	34613	1
33021	2152	0
